Time_count,Time_mean,Time_std,Time_min,Time_25%,Time_50%,Time_75%,Time_max,1->2Bytes_count,1->2Bytes_mean,1->2Bytes_std,1->2Bytes_min,1->2Bytes_25%,1->2Bytes_50%,1->2Bytes_75%,1->2Bytes_max,2->1Bytes_count,2->1Bytes_mean,2->1Bytes_std,2->1Bytes_min,2->1Bytes_25%,2->1Bytes_50%,2->1Bytes_75%,2->1Bytes_max,1->2Pkts_count,1->2Pkts_mean,1->2Pkts_std,1->2Pkts_min,1->2Pkts_25%,1->2Pkts_50%,1->2Pkts_75%,1->2Pkts_max,2->1Pkts_count,2->1Pkts_mean,2->1Pkts_std,2->1Pkts_min,2->1Pkts_25%,2->1Pkts_50%,2->1Pkts_75%,2->1Pkts_max,1->2Bytes_peak_num,2->1Bytes_peak_num,1->2Pkts_peak_num,2->1Pkts_peak_num
440.0,1604432229.5545454,98.68717621465998,1604432061.0,1604432141.75,1604432229.5,1604432316.25,1604432398.0,440.0,271.68863636363636,318.01623983683385,0.0,291.0,291.0,291.0,5331.0,440.0,98.12045454545455,724.3874462232241,0.0,0.0,0.0,0.0,9740.0,440.0,1.1181818181818182,1.1747675051857789,0.0,1.0,1.0,1.0,21.0,440.0,0.34545454545454546,1.2163380092830558,0.0,0.0,0.0,0.0,19.0,80,63,25,63
914.0,1604195599.02407,83.16933642792556,1604195451.0,1604195525.0,1604195617.0,1604195656.0,1604195751.0,914.0,960.7516411378556,3790.0843145378926,0.0,61.0,190.0,716.0,92559.0,914.0,911.6258205689278,7521.994464285007,0.0,40.0,89.0,292.0,209085.0,914.0,2.637855579868709,6.124048997135558,0.0,1.0,1.0,2.0,152.0,914.0,2.482494529540481,6.796382962416315,0.0,1.0,1.0,2.0,143.0,255,245,195,205
1114.0,1604269426.618492,88.58712727399025,1604269282.0,1604269349.0,1604269424.5,1604269500.0,1604269582.0,1114.0,2222.005385996409,9005.846403172063,0.0,240.0,291.0,1317.75,159192.0,1114.0,38674.952423698385,243820.88602049433,0.0,0.0,0.0,0.0,5417591.0,1114.0,10.956014362657092,56.10975354321952,0.0,1.0,1.0,3.0,973.0,1114.0,29.71543985637343,180.1469271424884,0.0,0.0,0.0,0.0,4002.0,330,231,257,231
1300.0,1604352469.4623077,117.37669943931782,1604352262.0,1604352373.0,1604352472.0,1604352567.0,1604352664.0,1300.0,3385.9223076923076,7045.152566991614,0.0,77.0,190.0,1981.0,59833.0,1300.0,132248.12,321637.42297409655,0.0,0.0,77.0,2562.5,1720560.0,1300.0,48.39076923076923,113.19315751315995,0.0,1.0,1.0,10.25,535.0,1300.0,88.84076923076923,214.25476773211778,0.0,0.0,1.0,5.0,1148.0,408,379,338,352
440.0,1604431894.865909,94.7684276096688,1604431736.0,1604431814.0,1604431891.5,1604431977.25,1604432060.0,440.0,260.0181818181818,237.50996552426622,0.0,291.0,291.0,291.0,2953.0,440.0,90.83181818181818,625.3777929788779,0.0,0.0,0.0,0.0,5951.0,440.0,1.0954545454545455,0.9425295643670426,0.0,1.0,1.0,1.0,14.0,440.0,0.3568181818181818,1.0135522968444175,0.0,0.0,0.0,0.0,12.0,75,63,18,63
323.0,1604435440.8513932,89.31184230898178,1604435286.0,1604435363.5,1604435441.0,1604435517.5,1604435595.0,323.0,13319.891640866874,17400.193003071043,0.0,1279.0,3175.0,22264.0,99034.0,323.0,221264.0,305328.9187206751,0.0,578.0,37536.0,399604.0,1467084.0,323.0,108.6749226006192,146.72671672271179,0.0,6.5,22.0,190.0,716.0,323.0,165.06811145510835,224.30522476246307,0.0,3.5,31.0,296.5,1074.0,103,107,103,103
308.0,1604370314.801948,91.49437815504126,1604370189.0,1604370238.0,1604370300.0,1604370391.5,1604370501.0,308.0,4195.62987012987,11532.601399020146,0.0,61.0,72.0,883.0,74660.0,308.0,94272.68506493507,277941.0523504734,0.0,52.0,72.0,529.5,1186843.0,308.0,51.21103896103896,149.30797241584247,0.0,1.0,1.0,4.0,834.0,308.0,75.90259740259741,218.6712395423858,0.0,1.0,1.0,6.0,935.0,83,91,75,80
31686.0,1604270445.9968755,106.00874740838644,1604270256.0,1604270365.0,1604270440.0,1604270536.0,1604270631.0,31686.0,495.83285993814303,855.2788692372296,0.0,172.0,285.0,444.0,12419.0,31686.0,42.8805466136464,1201.074033963302,0.0,0.0,0.0,0.0,103836.0,31686.0,1.4018493972101242,1.4478494401808428,0.0,1.0,1.0,1.0,72.0,31686.0,0.09780344631698543,1.3702571909847163,0.0,0.0,0.0,0.0,100.0,9327,912,3128,906
813.0,1604292099.4391143,94.86911022082678,1604291944.0,1604292015.0,1604292103.0,1604292179.0,1604292262.0,813.0,3279.590405904059,10196.058440153787,0.0,116.0,201.0,641.0,91185.0,813.0,120821.02583025831,445073.0037471117,0.0,0.0,0.0,304.0,2856017.0,813.0,18.57810578105781,61.06080199077994,0.0,1.0,1.0,5.0,550.0,813.0,92.14391143911439,333.0484997047995,0.0,0.0,0.0,2.0,2131.0,242,192,191,190
1246.0,1604316731.988764,84.64546350588242,1604316586.0,1604316661.0,1604316728.0,1604316803.0,1604316886.0,1246.0,447.8948635634029,570.4290777235583,0.0,133.75,291.0,582.0,4133.0,1246.0,171.90609951845906,992.0299135654025,0.0,0.0,0.0,52.0,24119.0,1246.0,1.709470304975923,1.5126848522311764,0.0,1.0,1.0,2.0,18.0,1246.0,0.5032102728731942,1.37898372418717,0.0,0.0,0.0,1.0,19.0,395,226,331,220
1348.0,1604305413.091988,87.15681705876855,1604305250.0,1604305343.0,1604305417.0,1604305490.0,1604305550.0,1348.0,907.4918397626112,4763.560626131954,0.0,80.0,324.0,486.0,103579.0,1348.0,18282.316765578635,227723.24647083427,0.0,0.0,111.0,298.0,6036396.0,1348.0,9.308605341246292,86.50346243216488,0.0,1.0,2.0,4.0,2307.0,1348.0,14.211424332344214,151.97633627794522,0.0,0.0,1.0,4.0,4029.0,391,374,363,341
1330.0,1604114354.107519,86.19609306460873,1604114196.0,1604114281.0,1604114349.0,1604114432.0,1604114496.0,1330.0,887.306015037594,1869.2433190311501,0.0,90.0,177.0,588.0,18486.0,1330.0,14809.254135338346,71644.85045583009,0.0,0.0,52.0,129.75,742411.0,1330.0,5.36390977443609,18.496575398751546,0.0,1.0,1.0,2.0,223.0,1330.0,10.745864661654135,48.047835631227656,0.0,0.0,1.0,1.0,497.0,365,301,265,259
1356.0,1604288505.3421829,87.09700757497674,1604288354.0,1604288426.75,1604288507.0,1604288575.5,1604288658.0,1356.0,525.8842182890855,1217.5950407519247,0.0,72.0,172.0,233.0,13577.0,1356.0,842.6113569321534,6636.0460354520455,0.0,0.0,71.0,213.25,155242.0,1356.0,2.4535398230088497,4.706599983147561,0.0,1.0,1.0,2.0,93.0,1356.0,2.006637168141593,5.796865183216645,0.0,0.0,1.0,2.0,117.0,390,339,291,296
316.0,1604201882.9968355,89.0434706898461,1604201723.0,1604201810.75,1604201890.5,1604201963.0,1604202023.0,316.0,7140.598101265823,26130.77609329591,0.0,267.0,544.0,1260.0,226514.0,316.0,51174.92405063291,202581.22447236892,0.0,0.0,0.0,261.0,2231696.0,316.0,47.37341772151899,180.79478796312512,0.0,1.0,1.0,4.0,1454.0,316.0,39.83860759493671,152.77489165630195,0.0,0.0,0.0,2.0,1683.0,92,66,64,67
324.0,1604433902.117284,87.78854314289144,1604433749.0,1604433826.75,1604433903.5,1604433979.25,1604434050.0,324.0,23491.45987654321,33257.81028679862,0.0,1884.75,9807.0,33746.25,239075.0,324.0,375604.037037037,541790.3514137709,0.0,1427.75,113543.5,607257.5,4768919.0,324.0,192.69135802469137,280.6787722216609,0.0,8.0,75.0,286.0,2199.0,324.0,280.44444444444446,397.9382390588559,0.0,5.0,111.5,450.75,3496.0,94,98,98,97
468.0,1604298457.0918803,86.84970711279814,1604298300.0,1604298391.0,1604298462.0,1604298536.25,1604298600.0,468.0,13646.286324786324,46535.15098423504,0.0,133.75,424.0,1008.0,422098.0,468.0,159171.9893162393,589699.150835605,0.0,0.0,0.0,178.5,6869045.0,468.0,87.11324786324786,309.13372434002173,0.0,1.0,1.0,3.0,2985.0,468.0,120.78846153846153,442.2618185910863,0.0,0.0,0.0,2.0,5162.0,140,100,102,96
759.0,1604384017.9341238,86.51913255694812,1604383859.0,1604383943.5,1604384023.0,1604384092.0,1604384159.0,759.0,3038.623188405797,13049.231975106739,0.0,136.0,160.0,385.0,118960.0,759.0,63256.40579710145,342170.7349964795,0.0,0.0,0.0,172.0,2597561.0,759.0,18.387351778656125,83.00372022194027,0.0,1.0,1.0,2.0,830.0,759.0,49.13175230566535,255.4638309000194,0.0,0.0,0.0,1.0,1934.0,245,179,190,177
2191.0,1604352864.8101323,162.26464236588382,1604352565.0,1604352730.0,1604352884.0,1604352991.0,1604353159.0,2191.0,3566.8393427658602,7560.993420676349,0.0,72.0,190.0,1921.0,38700.0,2191.0,145413.57097215884,357274.37975307653,0.0,0.0,72.0,1109.5,1726500.0,2191.0,52.97444089456869,125.25077049989667,0.0,1.0,1.0,10.0,645.0,2191.0,97.55271565495208,238.07653278263405,0.0,0.0,1.0,3.0,1151.0,649,582,553,540
216.0,1604368035.148148,89.19602815380958,1604367912.0,1604367960.5,1604368014.5,1604368110.0,1604368205.0,216.0,2476.9444444444443,5706.709418535076,0.0,61.0,120.0,1300.75,32021.0,216.0,51189.37037037037,142674.28129929892,0.0,72.0,72.0,758.0,850552.0,216.0,26.51388888888889,67.51130683365272,0.0,1.0,1.0,5.0,337.0,216.0,42.41203703703704,111.72754087206762,0.0,1.0,1.0,7.0,668.0,54,56,48,51
